4401;2002;584;4;30;1;bom
33687;92820;714;254;47;1;bom
40030;353605;468;17;48;1;ruim
12964;52102;286;161;69;1;bom
13928;90003;479;109;35;1;bom
45564;447349;236;120;40;1;ruim
29263;125561;535;114;61;1;bom
32829;300413;887;138;32;1;ruim
36613;181791;340;178;50;1;ruim
11746;34222;567;390;61;1;bom
6976;16391;772;17;30;1;bom
49682;122497;903;338;47;1;bom
19990;40164;328;0;48;1;ruim
2249;6519;335;62;31;1;bom
2383;16367;504;325;63;1;bom
38206;152227;884;141;31;1;bom
24796;196673;496;152;61;1;ruim
15849;135641;269;40;22;1;ruim
9823;82890;665;87;32;1;bom
19019;56916;689;20;64;1;bom
34963;201926;487;306;64;1;bom
28783;74522;460;39;34;1;bom
19319;27779;298;126;33;1;bom
44136;37376;657;31;28;1;bom
15264;67368;773;238;46;1;bom
36065;147580;702;158;38;1;bom
15188;628;874;2;35;1;bom
32572;42348;652;184;54;1;bom
9491;16937;935;258;70;1;bom
1946;5828;377;61;24;1;bom
7618;47407;612;23;64;1;bom
21906;152421;315;0;18;0;ruim
43469;341970;715;318;52;1;ruim
39347;149313;525;171;63;1;bom
16670;109612;688;151;69;1;bom
21174;92995;309;8;31;1;ruim
34705;190967;704;1;22;0;ruim
2400;18242;314;379;59;1;bom
25630;225423;501;35;50;0;ruim
30709;48997;835;449;61;0;bom
12021;11325;984;321;66;1;bom
14892;4002;544;50;24;1;bom
47116;393717;333;0;18;0;ruim
16557;43002;775;90;60;1;bom
35200;252207;377;471;69;1;bom
9380;84916;155;47;33;1;ruim
42586;68298;348;77;32;1;bom
2086;376;882;55;38;1;bom
6848;63912;595;21;32;1;bom
16772;59203;608;94;70;1;bom
3843;15169;220;172;46;1;bom
42189;28217;763;353;68;1;bom
5713;1073;639;462;65;1;bom
19987;4860;865;50;25;1;bom
32402;132096;686;25;68;1;bom
7156;23160;704;3;31;1;bom
38778;88999;799;32;29;1;bom
25501;98548;411;297;45;1;bom
30358;229684;322;170;70;1;ruim
14756;28955;458;11;59;1;bom
26011;22296;122;243;66;1;bom
13903;67862;301;196;40;1;bom
33366;291615;183;99;39;1;ruim
35619;216643;580;51;33;1;ruim
30007;43847;270;177;59;0;bom
24333;111041;582;276;44;1;bom
21701;149439;407;319;57;1;bom
4619;4118;785;98;33;1;bom
47318;383298;808;127;58;1;ruim
41111;256575;484;34;21;1;ruim
44554;178211;844;201;44;1;bom
28907;214454;171;180;47;1;ruim
15547;35244;798;0;19;1;bom
16010;24306;697;456;60;1;bom
47552;28680;300;14;42;1;bom
21363;123492;165;57;40;0;ruim
39367;272178;819;159;45;1;ruim
31213;89797;834;2;22;0;bom
9320;82542;562;41;27;1;bom
11554;23361;864;128;36;1;bom
19178;117525;343;95;28;1;ruim
28191;184006;879;426;57;1;bom
27848;165846;247;153;58;1;ruim
27970;137876;954;82;34;1;bom
4794;29112;986;104;51;1;bom
20514;178953;116;447;62;1;ruim
3632;15087;489;51;46;1;bom
36433;4894;921;167;69;1;bom
12768;107276;982;68;25;1;bom
41412;17702;576;146;55;1;bom
19512;162258;231;138;37;1;ruim
9865;23044;615;70;28;1;bom
22796;171055;854;92;70;1;bom
26961;7469;646;3;28;0;bom
33304;170317;190;2;20;0;ruim
16301;158742;992;347;54;1;bom
13465;12226;302;96;60;1;bom
23591;154170;397;102;69;0;ruim
43478;232049;192;347;68;1;ruim
24854;24629;968;120;41;1;bom
1870;17107;617;72;63;0;bom
27459;95631;335;386;51;1;bom
9663;27777;743;258;42;1;bom
37286;135813;734;44;22;1;bom
24354;53456;663;169;70;1;bom
39559;9349;437;439;68;1;bom
34959;3548;129;398;65;1;bom
41440;196280;280;228;46;1;ruim
15718;95794;241;389;53;1;bom
29502;88834;418;257;61;1;bom
37487;122625;386;68;58;1;ruim
43255;86314;627;170;38;1;bom
43512;303871;656;145;47;1;ruim
41150;264036;606;223;37;1;ruim
4861;26890;504;320;50;1;bom
3326;3174;546;217;51;1;bom
14828;87;915;395;66;1;bom
45610;104147;561;141;35;1;bom
12781;27066;309;168;48;0;bom
42487;219674;502;106;55;1;ruim
13599;31912;172;18;30;1;ruim
17599;139533;631;31;34;1;ruim
18209;177701;393;114;56;1;ruim
3704;12341;997;94;29;1;bom
3956;38837;344;39;27;1;ruim
25480;12416;547;0;18;0;bom
31948;131454;796;23;31;1;bom
3141;26938;731;314;46;1;bom
16956;42839;902;15;31;1;bom
29631;28081;692;257;46;1;bom
4020;38683;170;316;45;1;bom
30988;148368;689;149;67;1;bom
41523;59561;808;151;40;1;bom
35792;42993;230;58;67;1;bom
36479;335836;486;147;40;1;ruim
26761;251490;905;71;27;1;ruim
47749;394326;737;14;21;1;ruim
13018;121966;936;29;33;1;bom
43834;384444;734;4;28;0;ruim
16482;66606;488;78;26;0;bom
16815;41368;146;69;57;1;ruim
28967;47687;309;428;63;1;bom
40870;18646;526;75;30;1;bom
14138;124816;687;1;21;1;ruim
16367;97765;694;120;41;1;bom
15358;132532;713;80;39;1;bom
16468;116956;985;23;44;1;bom
43088;384905;521;460;60;1;ruim
21448;52107;984;132;53;1;bom
7689;35181;682;279;59;1;bom
7643;21935;147;55;67;1;ruim
23678;123125;571;265;53;1;bom
18740;24101;942;22;24;1;bom
49686;493920;148;19;38;1;ruim
38647;34501;887;4;24;0;bom
13188;119863;599;19;25;1;ruim
14424;13189;658;22;24;1;bom
33674;59475;659;288;63;1;bom
19822;28570;180;101;42;1;ruim
29094;56789;650;32;28;1;bom
4018;7994;108;74;63;1;ruim
20502;112858;927;165;51;1;bom
22348;195120;764;139;37;1;ruim
45273;258514;771;2;28;0;ruim
6765;53492;825;268;56;1;bom
15709;140343;906;211;38;1;bom
36787;266268;390;158;32;1;ruim
32244;82047;472;71;35;1;bom
24078;17728;439;125;31;1;bom
37847;133681;638;16;20;0;bom
1548;11290;556;314;70;1;bom
35567;103291;927;36;41;1;bom
27224;4687;367;38;33;1;bom
4765;38920;459;45;65;1;ruim
31768;15241;876;48;67;1;bom
5196;45277;630;243;48;1;bom
9975;59052;717;6;19;1;bom
46481;60726;478;241;40;0;bom
27966;225709;230;24;24;1;ruim
49608;441300;330;270;64;1;ruim
40793;311930;198;40;27;1;ruim
48890;89778;758;89;29;1;bom
8841;24092;396;142;38;1;bom
33657;65016;180;146;38;1;bom
38049;124826;779;34;66;1;bom
26811;250288;607;6;25;1;ruim
40588;81045;234;17;70;1;ruim
22418;154049;818;6;38;1;bom
15220;25986;653;173;46;1;bom
2931;17081;189;397;66;1;bom
11214;32037;985;30;47;1;bom
32393;117885;389;339;51;1;bom
11671;100816;621;61;57;1;bom
48834;385889;832;56;63;1;ruim
8585;77982;102;72;38;1;ruim
6189;40713;262;12;65;1;ruim
4994;16527;258;60;70;1;ruim
12465;36875;135;118;35;1;ruim
19218;53571;368;148;43;1;bom
18617;58479;217;124;52;1;ruim
41110;295422;577;166;33;1;ruim
48902;65199;502;235;52;1;bom
41257;19250;717;371;62;1;bom
9882;72078;655;189;42;1;bom
13941;100683;491;153;36;0;bom
22975;100760;206;149;41;1;ruim
11161;76369;385;14;20;1;ruim
35673;255001;943;9;43;0;ruim
3830;5250;893;310;45;1;bom
7559;38925;349;115;43;1;bom
6585;7225;204;281;52;1;bom
41605;209564;428;19;52;1;ruim
43823;122458;836;62;39;0;bom
11146;96194;322;230;40;1;bom
22649;77804;392;78;30;1;bom
10833;15217;822;101;36;1;bom
41225;26156;651;95;42;1;bom
49870;353240;477;93;32;1;ruim
6712;15878;129;264;62;1;bom
36090;66515;836;77;27;1;bom
47966;448650;164;68;64;1;ruim
23420;94044;564;31;59;1;bom
13795;46630;365;136;37;0;bom
41654;340223;233;31;29;1;ruim
27934;80990;756;22;29;1;bom
12206;38501;480;190;38;1;bom
21083;99758;538;439;58;1;bom
25462;25704;519;226;40;1;bom
33847;162516;850;12;24;1;bom
13046;126562;735;18;26;1;ruim
18047;26663;342;0;20;0;ruim
23156;201747;559;118;46;1;ruim
35912;133967;589;47;27;0;bom
48843;6614;288;156;64;1;bom
41164;106377;881;28;59;1;bom
22035;90533;637;45;23;1;bom
15776;120094;747;478;67;1;bom
25707;82685;431;45;27;1;ruim
17088;95319;987;76;26;1;bom
16148;43649;845;140;57;1;bom
1869;4282;872;0;18;1;bom
47761;286494;147;156;55;1;ruim
12826;108611;540;137;36;1;bom
9114;1016;938;254;55;1;bom
39893;45706;709;94;43;1;bom
33383;115801;709;181;62;1;bom
47255;78577;620;13;61;1;bom
7640;18680;808;111;28;1;bom
8865;84608;546;47;23;1;ruim
35378;277732;519;72;24;1;ruim
38968;267335;176;4;19;0;ruim
30762;34627;882;202;42;1;bom
22392;40758;910;129;64;1;bom
21574;106072;808;93;57;1;bom
6524;28933;560;94;40;1;bom
48926;93099;849;27;47;1;bom
3113;25169;705;23;26;1;bom
16151;68483;554;255;44;1;bom
15868;123589;185;213;39;1;ruim
8184;4592;307;43;29;1;bom
1974;10989;414;411;59;1;bom
36480;176004;203;382;59;1;bom
9187;60399;327;115;35;1;ruim
28175;193396;248;277;47;1;ruim
12518;18991;502;129;29;1;bom
33166;46199;468;9;30;1;bom
11110;13226;596;81;35;1;bom
26615;32309;347;32;21;1;bom
13322;10320;775;36;26;1;bom
23861;205735;873;126;41;1;bom
7872;7143;956;28;27;1;bom
48200;95710;212;58;23;1;ruim
42497;348259;263;373;69;1;ruim
28022;202685;962;42;44;1;bom
33321;154685;853;2;30;0;bom
23560;144151;203;373;62;0;ruim
13417;40728;402;196;43;0;bom
29415;27862;906;100;36;1;bom
30914;32546;542;92;32;0;bom
2776;5240;366;12;30;1;ruim
4494;36544;553;443;65;0;bom
9272;86786;795;403;53;1;bom
22720;207527;854;255;57;1;bom
46973;423467;661;119;42;1;ruim
39260;59358;718;65;43;1;bom
19547;1875;566;128;60;1;bom
45414;127138;367;238;57;1;bom
36350;152500;430;0;18;0;ruim
27824;246801;398;62;27;1;ruim
38520;270223;393;15;43;1;ruim
3640;29206;821;32;46;1;bom
10942;17804;824;171;55;1;bom
24712;83264;392;201;64;1;bom
44752;348146;250;51;27;1;ruim
3085;30361;596;17;47;1;bom
14581;24304;196;20;30;1;ruim
27485;67532;311;102;61;0;bom
16027;66405;174;318;45;1;bom
20581;19455;544;322;45;1;bom
31664;310137;495;150;42;1;ruim
42596;281089;369;129;65;1;ruim
18753;131883;810;125;63;1;bom
10386;87345;432;35;54;1;ruim
24480;88279;200;51;61;1;ruim
23599;44013;722;43;43;1;bom
16084;158019;953;153;33;1;bom
25504;208206;397;15;70;1;ruim
44925;150745;601;157;36;1;bom
26721;198048;950;89;47;1;bom
14241;87224;659;118;70;1;bom
19321;39960;449;173;40;1;bom
36320;361466;194;234;43;1;ruim
13839;31110;115;74;40;1;ruim
28457;47543;254;238;64;1;bom
23042;216377;629;346;69;1;bom
26457;171324;233;77;41;1;ruim
43805;239305;612;71;29;1;ruim
48020;173147;315;26;41;1;ruim
35752;210955;523;185;34;1;ruim
11161;97691;462;5;68;1;ruim
10720;99421;656;8;46;1;ruim
20547;88435;664;104;62;1;bom
12698;100831;441;320;56;1;bom
6383;34426;468;128;37;1;bom
30564;261613;794;355;52;1;bom
47426;444479;342;28;33;1;ruim
36259;299586;952;321;60;1;bom
25102;141975;312;327;47;1;bom
37611;259125;521;112;68;1;ruim
32249;295880;782;130;46;1;ruim
22349;206516;844;10;45;1;ruim
14315;73787;844;0;28;1;bom
39290;107151;799;464;68;1;bom
39479;366251;843;25;28;1;ruim
29102;288192;645;134;33;1;ruim
35502;68048;654;380;61;1;bom
32650;299745;140;155;31;1;ruim
42643;373209;969;6;37;1;ruim
43689;57109;778;106;40;1;bom
30127;13082;343;350;65;1;bom
38900;284969;662;338;47;1;ruim
32613;66755;975;29;31;1;bom
10540;17980;395;291;62;1;bom
27674;81118;817;465;59;1;bom
47258;159982;475;430;62;1;bom
31780;219705;274;2;20;0;ruim
25032;107955;887;39;42;1;bom
38530;206588;242;360;67;1;ruim
48882;253550;362;432;69;1;bom
23237;56793;315;1;22;1;ruim
27948;43379;878;60;65;1;bom
6973;49074;848;19;25;1;bom
21729;41536;981;53;27;1;bom
45844;71273;759;290;68;1;bom
40932;69768;300;330;65;1;bom
36423;270977;627;275;49;1;ruim
12162;39847;168;59;68;1;ruim
49682;54994;501;67;24;1;bom
23073;81701;840;0;18;0;bom
6777;34807;856;72;31;1;bom
14621;88333;430;67;40;1;ruim
34449;197628;752;50;27;1;ruim
31345;187936;502;20;21;1;ruim
28880;62024;703;60;57;1;bom
40350;263685;231;113;47;1;ruim
9971;97713;918;19;25;1;bom
47107;429044;149;57;25;0;ruim
20784;56037;883;229;45;1;bom
37408;96347;786;41;30;1;bom
11954;108708;883;77;25;1;bom
3907;6976;415;76;34;1;bom
15092;78164;442;22;59;1;ruim
21665;119410;245;411;53;1;bom
6568;15140;996;221;42;0;bom
28926;68891;720;18;35;1;bom
28758;65164;366;198;44;1;bom
42959;21548;991;162;57;1;bom
34750;277071;852;439;67;1;bom
18087;163770;138;67;28;1;ruim
22552;42949;834;157;33;1;bom
32940;186616;206;14;24;1;ruim
27615;41681;468;267;68;1;bom
24970;136934;625;82;59;1;ruim
14588;110352;433;10;21;1;ruim
43422;347563;148;168;67;1;ruim
46909;163482;831;29;46;1;bom
41050;381920;681;109;34;1;ruim
5947;39337;518;128;62;1;bom
9817;96034;772;153;59;1;bom
34286;206825;779;113;44;1;bom
11475;104297;375;197;53;1;ruim
6845;61757;362;321;62;1;bom
29726;252606;809;67;64;1;ruim
16503;140076;753;32;31;1;ruim
42797;241748;279;292;53;1;ruim
39000;214570;536;336;56;1;bom
25550;105434;235;376;60;1;bom
21230;204736;631;95;36;1;ruim
43023;106017;477;154;43;1;bom
12949;14700;593;225;39;1;bom
9575;85807;451;257;46;1;bom
44925;101784;318;69;29;1;ruim
18040;156305;337;65;24;1;ruim
23149;146030;635;219;48;0;bom
43103;213342;966;214;58;1;bom
41080;286625;184;156;37;1;ruim
18142;113916;104;477;70;1;bom
7072;64508;311;98;30;1;ruim
35300;277659;164;112;33;1;ruim
30756;236643;122;225;70;1;ruim
46536;187633;594;117;35;0;bom
14698;145773;281;117;57;1;ruim
30080;188721;961;197;42;1;bom
22871;49058;559;6;49;1;bom
2400;20240;158;126;35;1;ruim
46220;215461;845;280;64;1;bom
24854;163939;947;91;33;1;bom
9740;45064;943;92;38;1;bom
31075;249545;598;451;61;1;bom
37340;287917;567;431;64;1;ruim
25927;150117;126;377;67;1;ruim
37779;259177;935;0;18;0;ruim
41996;301584;349;37;68;1;ruim
34991;299391;578;28;40;1;ruim
3769;22611;683;349;51;0;bom
16667;114903;841;251;54;1;bom
41305;355457;189;307;61;1;ruim
25799;223852;478;143;41;1;ruim
36309;289641;429;173;64;1;ruim
24877;133644;988;68;32;1;bom
30660;301101;286;90;70;1;ruim
5984;36487;906;222;44;1;bom
34113;98219;212;176;55;1;ruim
12868;83899;641;114;67;0;bom
2469;13669;702;248;57;1;bom
44450;46137;561;232;64;1;bom
38907;39132;455;15;25;1;bom
8289;22493;695;94;52;1;bom
44807;314449;241;78;32;1;ruim
8956;47150;499;106;31;1;bom
28294;168830;408;389;63;1;bom
27563;31816;832;142;57;1;bom
41477;377135;689;325;60;1;ruim
36641;172940;762;340;70;1;bom
9511;25402;916;399;62;1;bom
48812;373713;238;451;60;1;ruim
24142;72777;214;287;54;1;bom
36252;25478;581;107;55;1;bom
6777;63185;309;74;41;1;ruim
26433;176487;790;48;52;1;ruim
29096;148587;453;273;53;1;bom
17945;109561;274;32;39;1;ruim
11689;41778;243;4;20;1;ruim
4048;1273;860;6;37;1;bom
5707;48438;971;0;18;1;bom
30878;69396;377;140;30;1;bom
29070;132803;600;244;41;1;bom
49117;138899;509;114;69;1;bom
37982;207820;785;87;66;1;ruim
10022;42537;788;36;39;1;bom
42360;272003;270;24;39;1;ruim
4336;30202;198;263;67;1;bom
17397;119872;535;20;37;1;ruim
11385;99596;970;226;48;1;bom
1644;5737;642;137;62;1;bom
2052;11620;118;117;33;1;ruim
4193;23612;421;70;29;1;bom
14233;58265;609;18;41;1;bom
33938;313480;626;19;48;1;ruim
41773;34287;465;312;57;1;bom
6580;7295;540;234;41;1;bom
44218;86872;360;264;47;0;bom
16842;159920;256;133;53;1;ruim
32622;25606;775;57;26;1;bom
29883;261401;198;24;20;0;ruim
19388;21216;140;316;55;1;bom
39438;227861;984;15;44;1;bom
18006;141644;672;48;33;1;ruim
17216;44225;707;5;20;1;bom
14062;108447;576;106;28;0;bom
48339;15052;307;167;35;1;bom
8702;2392;160;161;51;1;bom
31713;206811;547;20;25;1;ruim
3584;23312;320;239;45;1;bom
31709;17387;268;363;60;1;bom
13903;90294;415;193;44;1;bom
9057;66364;903;30;38;1;bom
11851;31854;748;38;37;1;bom
42726;296022;866;334;58;1;bom
14259;85040;648;318;51;0;bom
42599;307254;626;265;54;1;ruim
24134;225615;969;347;67;1;bom
44639;136939;182;52;44;1;ruim
20383;19475;118;126;29;1;bom
9247;65552;789;229;62;1;bom
30153;197677;483;296;43;1;bom
19438;52491;864;146;62;1;bom
40771;194240;222;273;60;1;ruim
11079;44513;310;7;19;1;ruim
43442;379022;126;48;24;1;ruim
45935;297393;599;5;22;0;ruim
4586;8723;618;3;19;1;bom
12361;19532;193;417;54;0;bom
38876;112957;944;34;27;1;bom
28123;102910;795;104;64;1;bom
19714;190523;324;377;65;1;ruim
11565;74610;874;106;66;1;bom
23877;142178;653;287;61;1;bom
7090;44516;750;285;60;1;bom
11738;106641;340;39;38;1;ruim
38755;216285;750;165;60;1;bom
9151;31841;574;99;40;1;bom
23279;8449;430;50;24;1;bom
47202;324481;462;381;66;1;ruim
24119;27346;236;126;52;1;bom
42592;378854;693;188;66;1;ruim
46340;61967;666;6;43;1;bom
42347;282174;946;311;46;1;bom
11425;68895;823;165;38;1;bom
24204;126782;970;353;54;1;bom
30833;163662;387;41;22;1;ruim
16257;22821;273;406;53;1;bom
13902;22759;937;68;68;1;bom
43696;258524;833;132;54;1;ruim
2115;4570;144;4;19;1;ruim
48040;350609;237;99;65;1;ruim
38947;146346;869;401;63;1;bom
22152;75072;599;206;41;1;bom
36111;291668;282;213;49;1;ruim
36105;78904;716;51;28;0;bom
10462;42756;310;40;23;1;ruim
23956;38954;306;17;29;1;ruim
40569;72868;564;58;26;1;bom
34101;195904;654;32;26;1;ruim
42407;360926;608;89;66;1;ruim
17787;170723;946;111;59;1;bom
23266;98802;277;194;48;1;ruim
15385;111228;426;53;35;1;ruim
18391;90721;538;41;24;0;ruim
8557;3610;609;449;62;1;bom
42460;204343;128;110;38;1;ruim
35395;309121;466;241;66;1;ruim
28904;74377;730;261;59;1;bom
19088;178402;212;53;27;1;ruim
6285;1780;731;133;60;1;bom
17380;5424;612;49;26;1;bom
19206;77142;686;84;38;1;bom
6395;113;161;309;58;1;bom
34199;50091;738;63;25;0;bom
6932;4677;563;285;55;1;bom
19847;101707;262;20;21;1;ruim
49149;430907;474;349;52;1;ruim
41483;355206;272;218;60;1;ruim
8684;73135;390;8;25;1;ruim
27925;109561;491;320;61;1;bom
31298;307889;392;133;37;1;ruim
2411;19850;251;456;58;1;bom
11079;88235;708;134;42;1;bom
6919;59771;556;110;29;1;bom
37270;330522;491;97;27;1;ruim
23254;111155;221;308;48;1;bom
45655;233814;208;38;32;1;ruim
29787;171953;724;103;58;1;bom
16346;70843;649;459;68;1;bom
32461;228329;938;347;70;1;bom
9867;57911;408;0;18;1;ruim
16209;37543;309;59;23;1;ruim
24756;48899;756;16;20;0;bom
44159;91627;901;122;38;1;bom
26452;122472;337;32;33;1;ruim
43131;413278;736;125;30;1;ruim
5304;52992;752;64;36;1;bom
44249;97222;313;262;42;1;bom
25859;204250;849;321;68;1;bom
15572;23219;718;278;69;1;bom
43067;233077;692;68;47;1;ruim
25320;4452;959;46;51;1;bom
45206;31644;363;224;66;1;bom
11122;40196;239;119;55;1;ruim
34739;117379;820;178;60;1;bom
12846;72684;957;93;41;0;bom
9718;56382;627;92;42;1;bom
9293;26603;137;256;49;0;bom
3069;24839;818;39;23;1;bom
10693;23402;726;235;70;1;bom
6262;9385;645;1;20;1;bom
4599;42365;489;122;62;1;bom
38249;268268;189;60;28;1;ruim
39302;189584;315;51;34;1;ruim
1648;766;183;107;29;1;ruim
40817;180768;819;10;24;1;bom
45754;388579;358;309;51;1;ruim
16061;118676;856;0;18;1;bom
4344;13980;357;461;57;1;bom
32332;16331;675;314;52;1;bom
30347;34940;459;10;19;0;bom
24296;22017;405;451;68;1;bom
17731;111416;461;30;54;1;ruim
49719;193344;660;32;23;1;ruim
4921;13137;253;244;40;1;bom
30034;9651;750;133;32;1;bom
24717;205191;271;9;20;0;ruim
37526;46570;917;0;18;0;bom
5187;18493;299;49;33;1;ruim
27147;237645;805;14;20;0;ruim
48661;391893;453;104;30;1;ruim
26966;97127;165;173;34;1;ruim
19699;174761;647;324;46;1;bom
4227;15916;497;40;22;1;bom
49861;279574;574;290;50;1;ruim
4481;12264;956;317;49;1;bom
45371;221728;380;69;60;1;ruim
28623;75958;238;256;47;1;bom
25828;157458;900;169;33;1;bom
7006;718;169;108;47;1;ruim
42233;11945;368;13;20;0;bom
3862;10222;961;74;63;1;bom
45666;67323;297;433;68;1;bom
40737;134844;833;0;18;0;bom
34853;131117;491;118;43;1;bom
12994;20214;278;73;56;1;bom
49170;93525;435;0;18;0;bom
16526;38468;705;72;42;1;bom
38463;224289;495;182;48;1;ruim
17906;169759;399;310;50;1;ruim
4985;10938;661;441;62;1;bom
34092;207530;114;371;65;1;ruim
2585;24884;489;103;52;1;bom
19137;190482;511;33;36;1;ruim
23372;217108;504;10;21;1;ruim
22372;20599;436;201;39;1;bom
23583;57060;909;371;57;1;bom
21484;27216;899;395;66;1;bom
40392;228418;567;5;19;0;ruim
40728;216887;118;346;55;1;ruim
33631;150654;243;15;50;1;ruim
16433;137052;936;101;39;1;bom
29378;93750;635;201;45;1;bom
26520;126547;692;59;23;1;bom
14991;141499;236;5;20;1;ruim
6738;56407;804;16;50;1;bom
11892;63378;381;219;70;1;bom
19368;164627;496;456;62;1;bom
4644;27246;548;161;36;1;bom
48869;384117;179;22;22;1;ruim
20238;139818;432;173;69;1;ruim
26053;94323;816;33;22;0;bom
44943;12205;840;82;35;0;bom
21415;134462;414;56;27;1;ruim
36882;238375;876;335;67;1;bom
23080;83841;237;7;20;0;ruim
42287;5449;927;15;70;1;bom
9525;52854;444;27;61;1;ruim
8806;48508;117;49;42;1;ruim
38814;66224;302;193;56;1;bom
43330;80912;665;26;24;1;bom
46750;262886;599;289;57;0;bom
41468;184812;365;480;61;1;bom
12844;125603;796;57;25;1;bom
45825;424417;706;21;20;0;ruim
25457;102756;696;1;23;0;bom
23486;198628;759;106;58;1;ruim
40164;382526;699;454;59;1;ruim
2341;20031;519;313;63;1;bom
11658;16771;964;156;42;1;bom
23958;237291;173;11;29;1;ruim
7357;6901;883;93;36;1;bom
34328;151938;687;473;68;1;bom
5920;38227;165;89;43;1;ruim
15133;15993;666;324;66;1;bom
13790;72702;119;113;32;1;ruim
40094;250674;475;463;64;1;bom
48194;357942;979;228;38;1;ruim
41239;301555;932;386;58;1;bom
16822;164936;781;195;48;1;bom
28890;134039;855;139;33;1;bom
1602;71;466;217;39;1;bom
14294;131126;601;120;37;1;ruim
27859;133625;981;29;29;1;bom
12600;42807;514;160;58;1;bom
32792;227378;551;25;21;1;ruim
48149;117438;942;269;50;1;bom
22397;116923;518;293;55;1;bom
23276;71921;104;233;62;1;bom
42049;277266;562;54;40;1;ruim
43437;8898;509;129;40;1;bom
10533;55448;429;71;40;1;ruim
6578;3845;679;290;62;1;bom
32273;319097;460;278;65;1;ruim
19217;171550;625;26;21;1;ruim
34078;44739;847;230;65;1;bom
36869;131151;462;224;60;1;bom
40509;386832;565;339;64;1;ruim
27682;205178;210;201;68;1;ruim
27977;199527;182;45;62;1;ruim
14900;142999;124;81;55;1;ruim
30674;209354;307;187;63;1;ruim
29522;143595;947;134;30;1;bom
28838;252255;653;65;29;1;ruim
32022;151271;452;5;30;1;ruim
11225;72862;777;470;58;1;bom
32846;240570;884;59;26;1;ruim
20409;35016;477;51;23;1;bom
33772;123055;151;38;30;1;ruim
10310;43471;427;41;49;1;ruim
41092;39105;416;281;44;0;bom
24373;225052;226;26;22;1;ruim
22963;111177;241;472;68;1;bom
29370;265983;461;378;69;1;ruim
3526;20688;637;46;66;1;bom
40769;304364;446;47;40;1;ruim
33742;310872;941;338;70;1;bom
25444;194594;580;10;69;1;ruim
18419;52820;182;243;51;1;bom
24930;32940;242;33;21;1;ruim
15068;7609;110;34;21;1;ruim
24929;8050;914;61;29;1;bom
25253;113333;912;211;50;1;bom
38609;230991;392;52;40;1;ruim
34719;296841;468;154;31;1;ruim
28306;53962;605;15;51;1;bom
48350;2748;395;5;20;0;bom
22475;51225;374;43;22;1;bom
12540;33750;221;272;53;1;bom
7758;46567;492;109;30;1;bom
25249;134322;802;59;31;1;bom
24325;228945;423;207;40;1;ruim
34258;252066;439;135;31;1;ruim
3907;184;933;327;59;1;bom
30638;78779;215;9;22;1;ruim
26823;24527;443;442;66;1;bom
11488;79531;377;236;55;1;bom
37089;105757;167;30;27;1;ruim
4461;10589;895;129;37;1;bom
18781;42308;721;47;49;1;bom
22870;131052;782;344;65;1;bom
11207;23350;507;289;50;1;bom
19366;101559;608;282;44;1;bom
30621;101562;355;3;21;0;ruim
43591;321788;752;92;44;1;ruim
12098;46267;181;60;24;1;ruim
42833;302379;568;9;54;1;ruim
34734;298568;781;349;66;1;bom
13786;132862;349;3;45;1;ruim
11882;65193;677;318;56;1;bom
1717;3549;615;166;47;0;bom
2722;25565;737;0;18;1;bom
48151;144086;102;302;45;1;bom
16103;33309;230;438;65;1;bom
3963;28259;747;228;40;1;bom
13857;3221;949;57;69;1;bom
3558;19844;764;182;55;1;bom
14675;30166;764;362;50;1;bom
18070;3934;152;50;48;1;ruim
37417;48273;634;274;43;1;bom
6322;39459;870;121;44;1;bom
46701;436969;199;450;65;1;ruim
45254;423508;958;143;40;1;ruim
15696;149593;887;1;20;1;ruim
30238;262244;930;49;31;1;ruim
44506;189134;901;176;59;1;bom
47246;64461;903;241;48;1;bom
20351;194126;847;171;52;1;bom
5864;18497;128;57;30;1;ruim
49217;467931;384;180;48;0;ruim
13815;5707;383;61;36;1;bom
45897;42893;233;0;18;0;bom
46701;68261;732;8;21;1;bom
12327;76869;325;142;42;1;ruim
42620;344113;393;76;39;1;ruim
15318;47842;515;38;23;1;bom
49890;191556;818;202;53;1;bom
3576;34977;573;130;44;1;bom
30422;203943;133;100;27;1;ruim
46809;102249;550;9;68;1;bom
43642;324931;439;2;44;0;ruim
37861;23633;529;216;51;1;bom
38496;236184;287;22;20;0;ruim
20478;35207;981;0;18;0;bom
17494;147443;458;220;45;1;ruim
19100;34993;274;48;49;1;ruim
43476;408101;903;21;31;1;ruim
6664;47111;502;76;41;1;bom
1575;14589;185;369;67;1;bom
36305;39181;849;308;57;1;bom
18832;116179;805;261;65;1;bom
26759;17147;396;66;55;1;bom
27066;97446;262;26;23;1;ruim
25304;78284;592;479;64;1;bom
36755;27704;668;85;32;1;bom
5293;23368;971;171;51;1;bom
8601;60630;546;346;67;1;bom
30483;85468;622;239;62;1;bom
40822;135831;939;22;24;1;bom
49998;412279;147;67;62;1;ruim
36609;271976;311;61;28;1;ruim
19411;180893;952;409;63;0;bom
45533;37440;674;45;35;1;bom
21724;132302;196;205;40;1;ruim
46845;72649;870;105;30;1;bom
47806;322695;118;44;23;1;ruim
17635;21717;203;129;33;1;bom
10901;103212;521;0;18;0;ruim
38521;109035;516;241;40;1;bom
42944;323554;1000;54;33;1;ruim
48746;317037;516;68;29;1;ruim
